"Plot Title: 20715881"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20715881, SEN S/N: 20715881)","Temp, °C (LGR S/N: 20715881, SEN S/N: 20715881)","End Of File (LGR S/N: 20715881)"
5557,04/14/20 01:00:00 AM,25423.6,30.57,
5558,04/14/20 01:10:00 AM,25409.1,30.57,
5559,04/14/20 01:20:00 AM,25427.8,30.59,
5560,04/14/20 01:30:00 AM,25434.0,30.59,
5561,04/14/20 01:40:00 AM,25419.4,30.59,
5562,04/14/20 01:50:00 AM,25413.2,30.57,
5563,04/14/20 02:00:00 AM,25390.4,30.57,
5564,04/14/20 02:10:00 AM,25394.5,30.55,
5565,04/14/20 02:20:00 AM,25388.3,30.55,
5566,04/14/20 02:30:00 AM,25367.6,30.54,
5567,04/14/20 02:40:00 AM,25373.8,30.52,
5568,04/14/20 02:50:00 AM,25365.5,30.54,
5569,04/14/20 03:00:00 AM,25375.9,30.55,
5570,04/14/20 03:10:00 AM,25384.1,30.55,
5571,04/14/20 03:20:00 AM,25388.3,30.55,
5572,04/14/20 03:30:00 AM,25396.6,30.56,
5573,04/14/20 03:40:00 AM,25361.4,30.56,
5574,04/14/20 03:50:00 AM,25375.9,30.56,
5575,04/14/20 04:00:00 AM,25394.5,30.56,
5576,04/14/20 04:10:00 AM,25375.9,30.55,
5577,04/14/20 04:20:00 AM,25377.9,30.55,
5578,04/14/20 04:30:00 AM,25396.6,30.55,
5579,04/14/20 04:40:00 AM,25384.1,30.54,
5580,04/14/20 04:50:00 AM,25384.1,30.54,
5581,04/14/20 05:00:00 AM,25367.6,30.52,
5582,04/14/20 05:10:00 AM,25371.7,30.51,
5583,04/14/20 05:20:00 AM,25353.1,30.50,
5584,04/14/20 05:30:00 AM,25375.9,30.50,
5585,04/14/20 05:40:00 AM,25361.4,30.49,
5586,04/14/20 05:50:00 AM,25353.1,30.47,
5587,04/14/20 06:00:00 AM,25365.5,30.46,
5588,04/14/20 06:10:00 AM,25363.4,30.42,
5589,04/14/20 06:20:00 AM,25351.0,30.41,
5590,04/14/20 06:30:00 AM,25353.1,30.41,
5591,04/14/20 06:40:00 AM,25346.9,30.37,
5592,04/14/20 06:50:00 AM,25348.9,30.34,
5593,04/14/20 07:00:00 AM,25315.9,30.30,
5594,04/14/20 07:10:00 AM,25334.5,30.27,
5595,04/14/20 07:20:00 AM,25346.9,30.26,
5596,04/14/20 07:30:00 AM,25357.2,30.26,
5597,04/14/20 07:40:00 AM,25320.0,30.29,
5598,04/14/20 07:50:00 AM,25361.4,30.29,
5599,04/14/20 08:00:00 AM,25351.0,30.35,
5600,04/14/20 08:10:00 AM,25351.0,30.34,
5601,04/14/20 08:20:00 AM,25380.0,30.35,
5602,04/14/20 08:30:00 AM,25363.4,30.35,
5603,04/14/20 08:40:00 AM,25367.6,30.42,
5604,04/14/20 08:50:00 AM,25363.4,30.37,
5605,04/14/20 09:00:00 AM,25377.9,30.46,
5606,04/14/20 09:10:00 AM,25359.3,30.44,
5607,04/14/20 09:20:00 AM,25380.0,30.39,
5608,04/14/20 09:30:00 AM,25363.4,30.37,
5609,04/14/20 09:40:00 AM,25382.1,30.31,
5610,04/14/20 09:50:00 AM,25369.6,30.27,
5611,04/14/20 10:00:00 AM,25369.6,30.27,
5612,04/14/20 10:10:00 AM,25351.0,30.32,
5613,04/14/20 10:20:00 AM,25373.8,30.49,
5614,04/14/20 10:30:00 AM,25373.8,30.65,
5615,04/14/20 10:40:00 AM,25382.1,30.66,
5616,04/14/20 10:50:00 AM,25386.2,30.69,
5617,04/14/20 11:00:00 AM,25375.9,30.74,
5618,04/14/20 11:10:00 AM,25392.4,30.80,
5619,04/14/20 11:20:00 AM,25390.4,30.75,
5620,04/14/20 11:30:00 AM,25409.1,30.81,
5621,04/14/20 11:40:00 AM,25398.7,30.76,
5622,04/14/20 11:50:00 AM,25380.0,30.74,
5623,04/14/20 12:00:00 PM,25375.9,30.60,
5624,04/14/20 12:10:00 PM,25384.1,30.66,
5625,04/14/20 12:20:00 PM,25392.4,30.75,
5626,04/14/20 12:30:00 PM,25375.9,30.75,
5627,04/14/20 12:40:00 PM,25375.9,30.76,
5628,04/14/20 12:50:00 PM,25369.6,30.74,
5629,04/14/20 01:00:00 PM,25338.6,30.71,
5630,04/14/20 01:10:00 PM,25375.9,30.71,
5631,04/14/20 01:20:00 PM,25375.9,30.76,
5632,04/14/20 01:30:00 PM,25361.4,30.76,
5633,04/14/20 01:40:00 PM,25355.1,30.81,
5634,04/14/20 01:50:00 PM,25348.9,30.86,
5635,04/14/20 02:00:00 PM,25369.6,30.91,
5636,04/14/20 02:10:00 PM,25373.8,30.92,
5637,04/14/20 02:20:00 PM,25359.3,30.87,
5638,04/14/20 02:30:00 PM,25375.9,30.80,
5639,04/14/20 02:40:00 PM,25380.0,30.72,
5640,04/14/20 02:50:00 PM,25373.8,30.70,
5641,04/14/20 03:00:00 PM,25394.5,30.70,
5642,04/14/20 03:10:00 PM,25363.4,30.70,
5643,04/14/20 03:20:00 PM,25377.9,30.70,
5644,04/14/20 03:30:00 PM,25351.0,30.69,
5645,04/14/20 03:40:00 PM,25353.1,30.69,
5646,04/14/20 03:50:00 PM,25353.1,30.70,
5647,04/14/20 04:00:00 PM,25386.2,30.76,
5648,04/14/20 04:10:00 PM,25380.0,30.79,
5649,04/14/20 04:20:00 PM,25382.1,30.81,
5650,04/14/20 04:30:00 PM,25388.3,30.79,
5651,04/14/20 04:40:00 PM,25365.5,30.79,
5652,04/14/20 04:50:00 PM,25367.6,30.76,
5653,04/14/20 05:00:00 PM,25382.1,30.74,
5654,04/14/20 05:10:00 PM,25361.4,30.70,
5655,04/14/20 05:20:00 PM,25338.6,30.66,
5656,04/14/20 05:30:00 PM,25326.2,30.64,
5657,04/14/20 05:40:00 PM,25359.3,30.62,
5658,04/14/20 05:50:00 PM,25348.9,30.66,
5659,04/14/20 06:00:00 PM,25342.7,30.70,
5660,04/14/20 06:10:00 PM,25330.3,30.70,
5661,04/14/20 06:20:00 PM,25348.9,30.70,
5662,04/14/20 06:30:00 PM,25359.3,30.70,
5663,04/14/20 06:40:00 PM,25330.3,30.69,
5664,04/14/20 06:50:00 PM,25357.2,30.70,
5665,04/14/20 07:00:00 PM,25344.8,30.70,
5666,04/14/20 07:10:00 PM,25338.6,30.67,
5667,04/14/20 07:20:00 PM,25313.8,30.65,
5668,04/14/20 07:30:00 PM,25303.5,30.62,
5669,04/14/20 07:40:00 PM,24466.1,30.61,
5670,04/14/20 07:50:00 PM,23576.2,30.60,
5671,04/14/20 08:00:00 PM,25272.6,30.59,
5672,04/14/20 08:10:00 PM,25324.1,30.56,
5673,04/14/20 08:20:00 PM,25309.7,30.54,
5674,04/14/20 08:30:00 PM,25328.3,30.51,
5675,04/14/20 08:40:00 PM,25282.9,30.44,
5676,04/14/20 08:50:00 PM,25307.6,30.40,
5677,04/14/20 09:00:00 PM,25297.3,30.44,
5678,04/14/20 09:10:00 PM,25311.8,30.44,
5679,04/14/20 09:20:00 PM,25307.6,30.40,
5680,04/14/20 09:30:00 PM,25297.3,30.37,
5681,04/14/20 09:40:00 PM,25332.4,30.36,
5682,04/14/20 09:50:00 PM,25299.4,30.34,
5683,04/14/20 10:00:00 PM,25287.0,30.32,
5684,04/14/20 10:10:00 PM,25297.3,30.31,
5685,04/14/20 10:20:00 PM,25293.2,30.31,
5686,04/14/20 10:30:00 PM,25301.4,30.31,
5687,04/14/20 10:40:00 PM,25287.0,30.30,
5688,04/14/20 10:50:00 PM,25289.1,30.35,
5689,04/14/20 11:00:00 PM,25280.8,30.39,
5690,04/14/20 11:10:00 PM,25280.8,30.41,
5691,04/14/20 11:20:00 PM,25287.0,30.44,
5692,04/14/20 11:30:00 PM,25293.2,30.45,
5693,04/14/20 11:40:00 PM,25289.1,30.45,
5694,04/14/20 11:50:00 PM,25305.6,30.44,
5695,04/15/20 12:00:00 AM,25307.6,30.42,
5696,04/15/20 12:10:00 AM,25282.9,30.40,
5697,04/15/20 12:20:00 AM,25268.5,30.40,
5698,04/15/20 12:30:00 AM,25262.3,30.40,
5699,04/15/20 12:40:00 AM,25248.0,30.35,
5700,04/15/20 12:50:00 AM,25268.5,30.29,
5701,04/15/20 01:00:00 AM,25274.7,30.25,
5702,04/15/20 01:10:00 AM,25254.1,30.26,
5703,04/15/20 01:20:00 AM,25268.5,30.26,
5704,04/15/20 01:30:00 AM,25254.1,30.26,
5705,04/15/20 01:40:00 AM,25250.0,30.25,
5706,04/15/20 01:50:00 AM,25245.9,30.25,
5707,04/15/20 02:00:00 AM,25262.3,30.24,
5708,04/15/20 02:10:00 AM,25264.4,30.26,
5709,04/15/20 02:20:00 AM,25262.3,30.29,
5710,04/15/20 02:30:00 AM,25264.4,30.29,
5711,04/15/20 02:40:00 AM,25260.3,30.30,
5712,04/15/20 02:50:00 AM,25272.6,30.30,
5713,04/15/20 03:00:00 AM,25254.1,30.30,
5714,04/15/20 03:10:00 AM,25252.1,30.31,
5715,04/15/20 03:20:00 AM,25262.3,30.32,
5716,04/15/20 03:30:00 AM,25237.7,30.34,
5717,04/15/20 03:40:00 AM,25254.1,30.34,
5718,04/15/20 03:50:00 AM,25243.8,30.35,
5719,04/15/20 04:00:00 AM,25231.5,30.36,
5720,04/15/20 04:10:00 AM,25233.6,30.35,
5721,04/15/20 04:20:00 AM,25260.3,30.36,
5722,04/15/20 04:30:00 AM,25256.2,30.35,
5723,04/15/20 04:40:00 AM,25243.8,30.36,
5724,04/15/20 04:50:00 AM,25250.0,30.39,
5725,04/15/20 05:00:00 AM,25239.7,30.40,
5726,04/15/20 05:10:00 AM,25245.9,30.41,
5727,04/15/20 05:20:00 AM,25235.6,30.41,
5728,04/15/20 05:30:00 AM,25282.9,30.40,
5729,04/15/20 05:40:00 AM,25266.4,30.40,
5730,04/15/20 05:50:00 AM,25252.1,30.40,
5731,04/15/20 06:00:00 AM,25250.0,30.40,
5732,04/15/20 06:10:00 AM,25243.8,30.40,
5733,04/15/20 06:20:00 AM,25227.4,30.41,
5734,04/15/20 06:30:00 AM,25256.2,30.41,
5735,04/15/20 06:40:00 AM,25243.8,30.42,
5736,04/15/20 06:50:00 AM,25250.0,30.42,
5737,04/15/20 07:00:00 AM,25266.4,30.44,
5738,04/15/20 07:10:00 AM,25282.9,30.45,
5739,04/15/20 07:20:00 AM,25297.3,30.46,
5740,04/15/20 07:30:00 AM,25344.8,30.47,
5741,04/15/20 07:40:00 AM,25346.9,30.49,
5742,04/15/20 07:50:00 AM,25363.4,30.51,
5743,04/15/20 08:00:00 AM,25373.8,30.50,
5744,04/15/20 08:10:00 AM,25396.6,30.56,
5745,04/15/20 08:20:00 AM,25398.7,30.62,
5746,04/15/20 08:30:00 AM,25411.1,30.62,
5747,04/15/20 08:40:00 AM,25456.9,30.74,
5748,04/15/20 08:50:00 AM,25454.8,30.75,
5749,04/15/20 09:00:00 AM,25440.3,30.75,
5750,04/15/20 09:10:00 AM,25465.3,30.75,
5751,04/15/20 09:20:00 AM,25465.3,30.75,
5752,04/15/20 09:30:00 AM,25450.7,30.72,
5753,04/15/20 09:40:00 AM,25459.0,30.67,
5754,04/15/20 09:50:00 AM,25450.7,30.62,
5755,04/15/20 10:00:00 AM,25442.3,30.67,
5756,04/15/20 10:10:00 AM,25446.5,30.67,
5757,04/15/20 10:20:00 AM,25413.2,30.75,
5758,04/15/20 10:30:00 AM,25429.8,30.74,
5759,04/15/20 10:40:00 AM,25417.4,30.80,
5760,04/15/20 10:50:00 AM,25423.6,30.79,
5761,04/15/20 11:00:00 AM,25421.5,30.81,
5762,04/15/20 11:10:00 AM,25407.0,30.77,
5763,04/15/20 11:20:00 AM,25425.7,30.87,
5764,04/15/20 11:30:00 AM,25425.7,30.86,
5765,04/15/20 11:40:00 AM,25398.7,30.90,
5766,04/15/20 11:50:00 AM,25361.4,30.84,
5767,04/15/20 12:00:00 PM,25371.7,30.85,
5768,04/15/20 12:10:00 PM,25369.6,30.76,
5769,04/15/20 12:20:00 PM,25390.4,30.81,
5770,04/15/20 12:30:00 PM,25336.5,30.75,
5771,04/15/20 12:40:00 PM,25340.7,30.80,
5772,04/15/20 12:50:00 PM,25303.5,30.76,
5773,04/15/20 01:00:00 PM,25334.5,30.72,
5774,04/15/20 01:10:00 PM,25301.4,30.75,
5775,04/15/20 01:20:00 PM,25291.1,30.79,
5776,04/15/20 01:30:00 PM,25272.6,30.84,
5777,04/15/20 01:40:00 PM,25301.4,30.96,
5778,04/15/20 01:50:00 PM,25297.3,30.97,
5779,04/15/20 02:00:00 PM,25313.8,31.02,
5780,04/15/20 02:10:00 PM,25322.1,31.12,
5781,04/15/20 02:20:00 PM,25268.5,31.10,
5782,04/15/20 02:30:00 PM,25254.1,31.03,
5783,04/15/20 02:40:00 PM,25278.8,31.11,
5784,04/15/20 02:50:00 PM,25280.8,31.15,
5785,04/15/20 03:00:00 PM,25252.1,31.23,
5786,04/15/20 03:10:00 PM,25256.2,31.25,
5787,04/15/20 03:20:00 PM,25241.8,31.20,
5788,04/15/20 03:30:00 PM,25254.1,31.31,
5789,04/15/20 03:40:00 PM,25270.6,31.38,
5790,04/15/20 03:50:00 PM,25223.3,31.36,
5791,04/15/20 04:00:00 PM,25245.9,31.31,
5792,04/15/20 04:10:00 PM,25229.5,31.25,
5793,04/15/20 04:20:00 PM,25192.6,31.20,
5794,04/15/20 04:30:00 PM,25153.8,31.05,
5795,04/15/20 04:40:00 PM,25129.4,30.90,
5796,04/15/20 04:50:00 PM,25105.0,30.85,
5797,04/15/20 05:00:00 PM,25113.1,30.76,
5798,04/15/20 05:10:00 PM,25082.6,30.76,
5799,04/15/20 05:20:00 PM,25064.4,30.69,
5800,04/15/20 05:30:00 PM,25060.4,30.62,
5801,04/15/20 05:40:00 PM,25054.3,30.61,
5802,04/15/20 05:50:00 PM,25058.3,30.66,
5803,04/15/20 06:00:00 PM,25072.5,30.87,
5804,04/15/20 06:10:00 PM,25084.7,31.02,
5805,04/15/20 06:20:00 PM,25117.2,31.05,
5806,04/15/20 06:30:00 PM,25098.9,31.10,
5807,04/15/20 06:40:00 PM,25119.2,31.08,
5808,04/15/20 06:50:00 PM,25102.9,31.07,
5809,04/15/20 07:00:00 PM,25098.9,31.06,
5810,04/15/20 07:10:00 PM,25105.0,31.06,
5811,04/15/20 07:20:00 PM,25111.1,31.06,
5812,04/15/20 07:30:00 PM,25121.2,31.06,
5813,04/15/20 07:40:00 PM,25119.2,31.06,
5814,04/15/20 07:50:00 PM,25078.6,31.05,
5815,04/15/20 08:00:00 PM,25078.6,31.00,
5816,04/15/20 08:10:00 PM,25096.9,30.97,
5817,04/15/20 08:20:00 PM,25072.5,30.97,
5818,04/15/20 08:30:00 PM,25086.7,30.95,
5819,04/15/20 08:40:00 PM,25105.0,30.94,
5820,04/15/20 08:50:00 PM,25060.4,30.90,
5821,04/15/20 09:00:00 PM,25102.9,30.89,
5822,04/15/20 09:10:00 PM,25076.6,30.82,
5823,04/15/20 09:20:00 PM,25100.9,30.77,
5824,04/15/20 09:30:00 PM,25084.7,30.72,
5825,04/15/20 09:40:00 PM,25078.6,30.70,
5826,04/15/20 09:50:00 PM,25050.2,30.65,
5827,04/15/20 10:00:00 PM,25036.1,30.61,
5828,04/15/20 10:10:00 PM,25050.2,30.54,
5829,04/15/20 10:20:00 PM,25046.2,30.51,
5830,04/15/20 10:30:00 PM,25056.3,30.51,
5831,04/15/20 10:40:00 PM,25030.0,30.52,
5832,04/15/20 10:50:00 PM,25028.0,30.52,
5833,04/15/20 11:00:00 PM,25038.1,30.50,
5834,04/15/20 11:10:00 PM,25034.1,30.47,
5835,04/15/20 11:20:00 PM,25013.9,30.44,
5836,04/15/20 11:30:00 PM,25026.0,30.41,
5837,04/15/20 11:40:00 PM,25015.9,30.39,
5838,04/15/20 11:50:00 PM,25005.8,30.36,
5839,04/16/20 12:00:00 AM,25003.8,30.36,
5840,04/16/20 12:10:00 AM,25026.0,30.35,
5841,04/16/20 12:20:00 AM,24993.7,30.35,
5842,04/16/20 12:30:00 AM,24999.7,30.35,
5843,04/16/20 12:40:00 AM,24997.7,30.35,
5844,04/16/20 12:50:00 AM,25007.8,30.35,
5845,04/16/20 01:00:00 AM,24987.6,30.36,
5846,04/16/20 01:10:00 AM,24985.6,30.39,
5847,04/16/20 01:20:00 AM,25009.8,30.39,
5848,04/16/20 01:30:00 AM,24987.6,30.40,
5849,04/16/20 01:40:00 AM,25001.8,30.42,
5850,04/16/20 01:50:00 AM,25001.8,30.46,
5851,04/16/20 02:00:00 AM,24987.6,30.47,
5852,04/16/20 02:10:00 AM,25001.8,30.54,
5853,04/16/20 02:20:00 AM,25005.8,30.57,
5854,04/16/20 02:30:00 AM,25009.8,30.59,
5855,04/16/20 02:40:00 AM,25024.0,30.59,
5856,04/16/20 02:50:00 AM,25017.9,30.60,
5857,04/16/20 03:00:00 AM,25042.1,30.60,
5858,04/16/20 03:10:00 AM,25052.3,30.61,
5859,04/16/20 03:20:00 AM,25038.1,30.61,
5860,04/16/20 03:30:00 AM,25052.3,30.61,
5861,04/16/20 03:40:00 AM,25021.9,30.60,
5862,04/16/20 03:50:00 AM,25054.3,30.60,
5863,04/16/20 04:00:00 AM,25026.0,30.59,
5864,04/16/20 04:10:00 AM,25030.0,30.57,
5865,04/16/20 04:20:00 AM,25026.0,30.56,
5866,04/16/20 04:30:00 AM,25036.1,30.56,
5867,04/16/20 04:40:00 AM,25024.0,30.56,
5868,04/16/20 04:50:00 AM,25013.9,30.56,
5869,04/16/20 05:00:00 AM,25032.0,30.56,
5870,04/16/20 05:10:00 AM,25017.9,30.56,
5871,04/16/20 05:20:00 AM,25044.2,30.55,
5872,04/16/20 05:30:00 AM,25007.8,30.54,
5873,04/16/20 05:40:00 AM,25009.8,30.52,
5874,04/16/20 05:50:00 AM,25001.8,30.54,
5875,04/16/20 06:00:00 AM,25028.0,30.54,
5876,04/16/20 06:10:00 AM,25032.0,30.54,
5877,04/16/20 06:20:00 AM,25036.1,30.54,
5878,04/16/20 06:30:00 AM,25001.8,30.54,
5879,04/16/20 06:40:00 AM,24999.7,30.54,
5880,04/16/20 06:50:00 AM,25003.8,30.54,
5881,04/16/20 07:00:00 AM,25005.8,30.54,
5882,04/16/20 07:10:00 AM,25007.8,30.52,
5883,04/16/20 07:20:00 AM,25003.8,30.52,
5884,04/16/20 07:30:00 AM,25003.8,30.56,
5885,04/16/20 07:40:00 AM,25015.9,30.56,
5886,04/16/20 07:50:00 AM,25001.8,30.57,
5887,04/16/20 08:00:00 AM,25064.4,30.61,
5888,04/16/20 08:10:00 AM,25024.0,30.59,
5889,04/16/20 08:20:00 AM,25036.1,30.62,
5890,04/16/20 08:30:00 AM,25026.0,30.66,
5891,04/16/20 08:40:00 AM,25060.4,30.70,
5892,04/16/20 08:50:00 AM,25044.2,30.74,
5893,04/16/20 09:00:00 AM,25068.5,30.75,
5894,04/16/20 09:10:00 AM,25078.6,30.79,
5895,04/16/20 09:20:00 AM,25088.7,30.80,
5896,04/16/20 09:30:00 AM,25048.2,30.74,
5897,04/16/20 09:40:00 AM,25038.1,30.72,
5898,04/16/20 09:50:00 AM,25024.0,30.66,
5899,04/16/20 10:00:00 AM,25032.0,30.69,
5900,04/16/20 10:10:00 AM,25028.0,30.69,
5901,04/16/20 10:20:00 AM,25040.1,30.80,
5902,04/16/20 10:30:00 AM,25074.5,30.84,
5903,04/16/20 10:40:00 AM,25088.7,30.84,
5904,04/16/20 10:50:00 AM,25076.6,31.00,
5905,04/16/20 11:00:00 AM,25064.4,30.90,
5906,04/16/20 11:10:00 AM,25048.2,30.85,
5907,04/16/20 11:20:00 AM,24997.7,30.81,
5908,04/16/20 11:30:00 AM,25084.7,30.81,
5909,04/16/20 11:40:00 AM,25107.0,30.85,
5910,04/16/20 11:50:00 AM,25074.5,30.82,
5911,04/16/20 12:00:00 PM,25060.4,30.82,
5912,04/16/20 12:10:00 PM,25044.2,30.81,
5913,04/16/20 12:20:00 PM,25030.0,30.82,
5914,04/16/20 12:30:00 PM,25036.1,30.84,
5915,04/16/20 12:40:00 PM,25034.1,30.82,
5916,04/16/20 12:50:00 PM,25040.1,30.92,
5917,04/16/20 01:00:00 PM,25060.4,30.95,
5918,04/16/20 01:10:00 PM,25064.4,30.89,
5919,04/16/20 01:20:00 PM,25064.4,30.89,
5920,04/16/20 01:30:00 PM,25068.5,30.94,
5921,04/16/20 01:40:00 PM,25056.3,31.01,
5922,04/16/20 01:50:00 PM,25052.3,31.03,
5923,04/16/20 02:00:00 PM,25048.2,31.00,
5924,04/16/20 02:10:00 PM,25070.5,31.00,
5925,04/16/20 02:20:00 PM,25074.5,30.96,
5926,04/16/20 02:30:00 PM,25056.3,30.91,
5927,04/16/20 02:40:00 PM,25034.1,30.86,
5928,04/16/20 02:50:00 PM,25026.0,30.81,
5929,04/16/20 03:00:00 PM,25017.9,30.72,
5930,04/16/20 03:10:00 PM,24987.6,30.56,
5931,04/16/20 03:20:00 PM,24977.6,30.39,
5932,04/16/20 03:30:00 PM,24973.6,30.32,
5933,04/16/20 03:40:00 PM,23617.9,30.34,
5934,04/16/20 03:50:00 PM,24957.5,30.32,
5935,04/16/20 04:00:00 PM,24963.5,30.34,
5936,04/16/20 04:10:00 PM,24967.5,30.35,
5937,04/16/20 04:20:00 PM,24975.6,30.34,
5938,04/16/20 04:30:00 PM,24973.6,30.35,
5939,04/16/20 04:40:00 PM,25009.8,30.37,
5940,04/16/20 04:50:00 PM,24957.5,30.40,
5941,04/16/20 05:00:00 PM,24981.6,30.44,
5942,04/16/20 05:10:00 PM,24979.6,30.44,
5943,04/16/20 05:20:00 PM,24987.6,30.46,
5944,04/16/20 05:30:00 PM,24961.5,30.49,
5945,04/16/20 05:40:00 PM,24995.7,30.47,
5946,04/16/20 05:50:00 PM,25009.8,30.47,
5947,04/16/20 06:00:00 PM,25001.8,30.47,
5948,04/16/20 06:10:00 PM,25007.8,30.47,
5949,04/16/20 06:20:00 PM,24997.7,30.52,
5950,04/16/20 06:30:00 PM,25007.8,30.56,
5951,04/16/20 06:40:00 PM,25007.8,30.57,
5952,04/16/20 06:50:00 PM,25009.8,30.56,
5953,04/16/20 07:00:00 PM,25005.8,30.54,
5954,04/16/20 07:10:00 PM,24991.7,30.51,
5955,04/16/20 07:20:00 PM,24961.5,30.49,
5956,04/16/20 07:30:00 PM,24979.6,30.47,
5957,04/16/20 07:40:00 PM,24967.5,30.45,
5958,04/16/20 07:50:00 PM,24967.5,30.42,
5959,04/16/20 08:00:00 PM,24949.4,30.40,
5960,04/16/20 08:10:00 PM,24967.5,30.39,
5961,04/16/20 08:20:00 PM,24957.5,30.41,
5962,04/16/20 08:30:00 PM,24917.3,30.46,
5963,04/16/20 08:40:00 PM,24951.4,30.50,
5964,04/16/20 08:50:00 PM,24973.6,30.52,
5965,04/16/20 09:00:00 PM,24969.5,30.50,
5966,04/16/20 09:10:00 PM,24981.6,30.46,
5967,04/16/20 09:20:00 PM,24967.5,30.44,
5968,04/16/20 09:30:00 PM,24957.5,30.42,
5969,04/16/20 09:40:00 PM,24951.4,30.41,
5970,04/16/20 09:50:00 PM,24981.6,30.41,
5971,04/16/20 10:00:00 PM,24971.5,30.40,
5972,04/16/20 10:10:00 PM,24933.4,30.39,
5973,04/16/20 10:20:00 PM,24957.5,30.39,
5974,04/16/20 10:30:00 PM,24973.6,30.37,
5975,04/16/20 10:40:00 PM,24945.4,30.37,
5976,04/16/20 10:50:00 PM,24933.4,30.36,
5977,04/16/20 11:00:00 PM,24915.3,30.37,
5978,04/16/20 11:10:00 PM,24923.3,30.37,
5979,04/16/20 11:20:00 PM,24931.4,30.37,
5980,04/16/20 11:30:00 PM,24929.4,30.36,
5981,04/16/20 11:40:00 PM,24933.4,30.37,
5982,04/16/20 11:50:00 PM,24943.4,30.40,
5983,04/17/20 12:00:00 AM,24935.4,30.44,
5984,04/17/20 12:10:00 AM,24911.3,30.45,
5985,04/17/20 12:20:00 AM,24901.3,30.46,
5986,04/17/20 12:30:00 AM,24915.3,30.46,
5987,04/17/20 12:40:00 AM,24895.3,30.44,
5988,04/17/20 12:50:00 AM,24901.3,30.41,
5989,04/17/20 01:00:00 AM,24921.3,30.37,
5990,04/17/20 01:10:00 AM,24883.3,30.36,
5991,04/17/20 01:20:00 AM,24885.3,30.34,
5992,04/17/20 01:30:00 AM,24899.3,30.34,
5993,04/17/20 01:40:00 AM,24891.3,30.34,
5994,04/17/20 01:50:00 AM,24901.3,30.36,
5995,04/17/20 02:00:00 AM,24893.3,30.37,
5996,04/17/20 02:10:00 AM,24877.3,30.37,
5997,04/17/20 02:20:00 AM,24867.3,30.37,
5998,04/17/20 02:30:00 AM,24891.3,30.37,
5999,04/17/20 02:40:00 AM,24925.3,30.36,
6000,04/17/20 02:50:00 AM,24903.3,30.35,
6001,04/17/20 03:00:00 AM,24903.3,30.34,
6002,04/17/20 03:10:00 AM,24889.3,30.32,
6003,04/17/20 03:20:00 AM,24919.3,30.34,
6004,04/17/20 03:30:00 AM,24913.3,30.34,
6005,04/17/20 03:40:00 AM,24895.3,30.35,
6006,04/17/20 03:50:00 AM,24925.3,30.34,
6007,04/17/20 04:00:00 AM,24905.3,30.35,
6008,04/17/20 04:10:00 AM,24907.3,30.36,
6009,04/17/20 04:20:00 AM,24901.3,30.37,
6010,04/17/20 04:30:00 AM,24895.3,30.39,
6011,04/17/20 04:40:00 AM,24891.3,30.40,
6012,04/17/20 04:50:00 AM,24909.3,30.41,
6013,04/17/20 05:00:00 AM,24915.3,30.41,
6014,04/17/20 05:10:00 AM,24905.3,30.42,
6015,04/17/20 05:20:00 AM,24927.4,30.42,
6016,04/17/20 05:30:00 AM,24895.3,30.42,
6017,04/17/20 05:40:00 AM,24913.3,30.44,
6018,04/17/20 05:50:00 AM,24911.3,30.44,
6019,04/17/20 06:00:00 AM,24927.4,30.44,
6020,04/17/20 06:10:00 AM,24907.3,30.42,
6021,04/17/20 06:20:00 AM,24905.3,30.42,
6022,04/17/20 06:30:00 AM,24931.4,30.44,
6023,04/17/20 06:40:00 AM,24907.3,30.45,
6024,04/17/20 06:50:00 AM,24935.4,30.46,
6025,04/17/20 07:00:00 AM,24915.3,30.47,
6026,04/17/20 07:10:00 AM,24937.4,30.49,
6027,04/17/20 07:20:00 AM,24923.3,30.50,
6028,04/17/20 07:30:00 AM,24921.3,30.52,
6029,04/17/20 07:40:00 AM,24939.4,30.51,
6030,04/17/20 07:50:00 AM,24911.3,30.54,
6031,04/17/20 08:00:00 AM,24903.3,30.61,
6032,04/17/20 08:10:00 AM,24951.4,30.62,
6033,04/17/20 08:20:00 AM,24933.4,30.60,
6034,04/17/20 08:30:00 AM,24907.3,30.62,
6035,04/17/20 08:40:00 AM,24903.3,30.69,
6036,04/17/20 08:50:00 AM,24933.4,30.70,
6037,04/17/20 09:00:00 AM,24955.5,30.77,
6038,04/17/20 09:10:00 AM,24959.5,30.77,
6039,04/17/20 09:20:00 AM,24941.4,30.79,
6040,04/17/20 09:30:00 AM,24929.4,30.80,
6041,04/17/20 09:40:00 AM,24951.4,30.77,
6042,04/17/20 09:50:00 AM,24925.3,30.81,
6043,04/17/20 10:00:00 AM,24933.4,30.80,
6044,04/17/20 10:10:00 AM,24941.4,30.82,
6045,04/17/20 10:20:00 AM,24943.4,30.86,
6046,04/17/20 10:30:00 AM,24943.4,30.90,
6047,04/17/20 10:40:00 AM,24935.4,30.90,
6048,04/17/20 10:50:00 AM,24919.3,30.92,
6049,04/17/20 11:00:00 AM,24921.3,30.95,
6050,04/17/20 11:10:00 AM,24943.4,30.97,
6051,04/17/20 11:20:00 AM,24933.4,31.03,
