colony_id_corr,month,site,nutrient,species,cre.umol.mgprot,Host_AFDW.mg.cm2,Sym_AFDW.mg.cm2,Host_DW.mg.cm2,Sym_DW.mg.cm2,chla.ug.cm2,chlc2.ug.cm2,prot_ug.cm2,surface.area.cm2,cells.cm2,Am,AQY,Rd,calc.umol.cm2.hr,code,mgprot,mgafdw,cells,cells.mgprot,cells.mgAFDW,chla.ug.mgprot,chla.ug.mgAFDW,chlc2.ug.mgprot,chlc2.ug.mgAFDW,prot_mg.cm2,prot_mg.mgafdw,cre.umol.mgafdw,cre.umol.cm2,chla.ug.cell,chlc2.ug.cell,calc.umol.mgprot.hr,calc.umol.mgAFDW.hr,Ratio_AFDW.mg.cm2,Total_Chl,Total_Chl_cell
POR-221,January 2020,Mahana,Low,Porites,0.2935775366361876,3.3465810479272595,2.7281910716798037,493.59360097169525,614.70602673495,5.515924071464786,4.913310449513343,NA,14.020279003570067,978107.021254101,NA,NA,NA,0.031074273751919238,NA,NA,46.92000000000007,13713333.333333334,NA,292270.53140096576,NA,1.6482266505636047,NA,1.468158212560384,NA,NA,NA,NA,5.639387052341598e-6,5.023285123966942e-6,NA,0.009285379109872573,0.4491017964071831,3.1163848631239888,1.066267217630854e-5
POR-221,March 2020,Mahana,Low,Porites,0.3608000716988477,3.32672314561466,1.074643712768755,394.2062084264355,482.8603261264728,3.1544686606404446,1.0919314594524623,992.8238007721136,21.937503304476294,330959.1144396635,NA,NA,NA,1.1667427295122463,NA,21.780075410200958,72.97999999999938,7260416.666666666,333351.30985203857,99485.01872659259,3.1772693787026776,0.9482209737827796,1.0998240157047736,0.3282303370786547,0.9928238007721136,0.2984389614990565,0.10767679870658922,0.35821089850290105,9.531294117647059e-6,3.299294117647061e-6,1.1751760268084597,0.3507183130193041,0.2441613588110359,1.2764513108614342,1.283058823529412e-5
POR-221,November 2020,Mahana,Low,Porites,0.4588944680316065,5.987334852495535,2.4234450593434955,565.4493944998762,709.2668672045722,6.697119143699686,6.305376377636408,1760.5725863276552,9.469989802953396,895724.3013455592,1.6550339292439733,0.003173992997095954,0.11431151649000781,0.024481167027890428,NA,16.672604439882182,56.700000000000195,8482500,508768.74279516836,149603.1746031741,3.8039437826696365,1.1185476190476153,3.5814350550514207,1.0531190476190442,1.7605725863276553,0.29404946102084883,0.134937670990143,0.8079170204338589,7.476763925729444e-6,7.039416445623343e-6,0.01390523016091897,0.0040888254341890735,0.28813559322034443,2.1716666666666598,1.4516180371352787e-5
POR-221,September 2020,Mahana,Low,Porites,0.40099257761022866,4.97719338743769,3.751193545679174,236.94368285019675,304.3931925523582,4.310121383985358,2.567066783093107,1769.278506373407,20.49347735963904,998285.1116143459,2.099688196268762,0.016512411721518648,0.6288421205969953,0.6415386226308167,NA,36.25866901325939,101.99999999999943,20458333.333333332,564232.8825101646,200571.8954248377,2.4360898346185555,0.8659742647058873,1.4509116421444428,0.515765931372552,1.7692785063734071,0.3554771471888196,0.1425436975327754,0.7094675487810478,4.317525458248473e-6,2.571476578411406e-6,0.36259900310766546,0.12889565919822285,0.4297693920335451,1.3817401960784395,6.889002036659879e-6
POR-224,January 2020,Mahana,Low,Porites,0.2654449860842416,NA,2.5567533358590935,NA,708.8588461692749,3.364468568759169,0.8203723136032326,NA,12.300756415922319,558339.6473984265,NA,NA,NA,0.06566750271642828,NA,NA,NA,6868000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.025845709570956e-6,1.4693069306930695e-6,NA,NA,NA,NA,7.495152640264025e-6
POR-224,March 2020,Mahana,Low,Porites,0.21974654783784234,1.9545642040802573,0.7368396801096422,324.35247614122557,404.4464764296832,1.5569939521194083,0.5134609139290374,510.341915674218,26.430444132843142,434993.9515033259,NA,NA,NA,0,NA,13.488563490875565,51.65999999999826,11497083.333333334,852357.8764418181,222552.91005291755,3.0508839354542285,0.7965939153439422,1.0061115855057658,0.2626984126984216,0.510341915674218,0.2611026614571433,0.057376408486480075,0.11214587418636066,3.5793462109955423e-6,1.1803863298662706e-6,0,0,0.27377521613833433,1.0592923280423638,4.759732540861813e-6
POR-224,November 2020,Mahana,Low,Porites,0.4125886267288479,5.370258158935117,1.5205841472123047,270.2115117014466,344.5346978237254,4.387416851035347,3.0606021015743208,1469.9722353763577,13.481661003491945,601640.340089416,2.0970821155373134,0.007383146749793485,0.7032256491989765,0.08221681273890875,NA,19.817667361889324,72.40000000000002,8111111.111111112,409286.873323412,112031.9214241866,2.984693687028745,0.8169843462246775,2.0820815712826803,0.5699171270718233,1.4699722353763578,0.2737246873189133,0.11293569284269371,0.6064938259234662,7.292424657534246e-6,5.08709589041096e-6,0.05593086097837674,0.015309657432783778,0.22066738428417804,1.3869014732965008,1.2379520547945207e-5
POR-224,September 2020,Mahana,Low,Porites,0.4358679383616576,4.387928121024363,1.1709358749925225,497.4464280722431,627.5558922450915,5.647690780639159,1.6308055328447868,1440.3392362924374,12.169752677610582,955921.9189997072,1.0930534493849884,0.0057665397344981145,0.42792493968149914,0.7734641855496894,NA,17.52857227753747,53.399999999999004,11633333.333333332,663678.3161308138,217852.68414482303,3.9210837546693673,1.2870973782771777,1.1322371089762344,0.3716573033707934,1.4403392362924374,0.32825041718235576,0.14307383260362744,0.6277976934641891,5.908108882521491e-6,1.7060028653295127e-6,0.5370013994346607,0.17627093339193625,0.21064301552107367,1.658754681647971,7.614111747851004e-6
POR-235,January 2020,Mahana,Low,Porites,0.33002141448183697,NA,NA,NA,NA,12.857410662497102,18.020177302139583,NA,23.746871418547308,1989735.7915997203,NA,NA,NA,0.003998173100662798,NA,NA,NA,47250000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.461868312757203e-6,9.056567901234569e-6,NA,NA,NA,NA,1.551843621399177e-5
POR-235,March 2020,Mahana,Low,Porites,0.379630730860687,5.50835486397525,3.5445774642444987,354.23321124919187,432.9898293544884,6.308478717934847,1.647943324985762,2258.07794892164,27.612600087683937,1659568.452607958,NA,NA,NA,0.16475170283008367,NA,62.35140337039085,152.09999999999724,45825000,734947.3712368945,301282.0512820568,2.7937382413868845,1.145256410256431,0.7297991310586723,0.2991715976331416,2.25807794892164,0.4099369057882444,0.15562464715115984,0.8572357820895233,3.8012765957446807e-6,9.929950900163668e-7,0.07296103436498368,0.029909420670691182,0.3915391539153963,1.4444280078895728,4.794271685761048e-6
POR-236,January 2020,Mahana,Low,Porites,0.4944139513491983,2.9680669052030924,2.6698732675308166,243.61110303292247,314.74839298335456,5.755718954352488,5.930562906012446,NA,12.978144101965366,1110328.2477667818,NA,NA,NA,0.03840828467081087,NA,NA,38.52000000000011,14410000,NA,374091.38110072585,NA,1.9392146936656227,NA,1.998123052959496,NA,NA,NA,NA,5.183799444829979e-6,5.341269951422624e-6,NA,0.012940505014721949,0.4735547355473552,3.9373377466251185,1.0525069396252603e-5
POR-236,March 2020,Mahana,Low,Porites,0.7479326977837291,5.75829835542483,4.3187237665686045,555.0078286892572,683.0458458693087,6.9810396297594295,2.0461362123607607,2633.080167041189,24.96397218886326,1777561.6662398078,NA,NA,NA,1.278575133047927,NA,65.73214006106366,143.7500000000025,44375000,675088.3199417612,308695.65217390767,2.651282599421982,1.2123442028985296,0.7770884601132441,0.35533695652173325,2.633080167041189,0.45726706129434797,0.34200498676151947,1.9693667528159482,3.92731220657277e-6,1.1510915492957757e-6,0.4855815440228966,0.22204044565412198,0.4285714285714276,1.5676811594202629,5.078403755868546e-6
POR-240,January 2020,Mahana,Low,Porites,0.18868750613137092,8.892314980343643,4.951402659509487,871.1800986242433,1067.0818396025632,7.661756687410164,1.5967768331748458,NA,12.370232076029321,1532577.0136576695,NA,NA,NA,0.06722097310571058,NA,NA,110.00000000000298,18958333.333333332,NA,172348.48484848015,NA,0.8616155303030072,NA,0.17956818181817694,NA,NA,NA,NA,4.999263736263738e-6,1.0418901098901098e-6,NA,0.00755944579721948,0.3576642335766404,1.0411837121211842,6.041153846153848e-6
POR-240,March 2020,Mahana,Low,Porites,0.4750333423311129,3.1937807864877654,2.4497750350901613,764.8125917646729,957.602501830206,4.021078889078629,1.1624636203546046,1430.8416642126538,11.848026689900736,753078.9922684376,NA,NA,NA,1.412474352503304,NA,16.95265022661351,37.83999999999921,8922500,526318.8870606677,235795.45454545948,2.810289209247551,1.2590340909091173,0.8124334434965388,0.36397727272728014,1.4308416642126538,0.4480087269189711,0.21281908294182567,0.679697498097549,5.3395180722891565e-6,1.5436144578313245e-6,0.9871632814666067,0.4422577649910084,0.43408360128618506,1.6230113636363974,6.8831325301204805e-6
POR-240,November 2020,Mahana,Low,Porites,0.5809723462753498,4.67267561974275,1.2979654499285622,503.78711787346515,635.7824163384986,3.6294358893626915,5.30348682840803,1251.5509380177828,9.63045665097492,895596.1604506952,1.844872379666564,0.006777506954798221,0.8143394559801845,0,NA,12.053007055067257,44.99999999999993,8625000,715589.0609367831,191666.66666666698,2.899950596586203,0.7767361111111125,4.237531743460428,1.1350000000000018,1.2515509380177827,0.2678446012237172,0.1556103064101284,0.727116484943306,4.052536231884059e-6,5.921739130434782e-6,0,0,0.21739130434782877,1.9117361111111144,9.97427536231884e-6
POR-240,September 2020,Mahana,Low,Porites,0.7608713173749532,4.178150181409678,3.0364463527687238,258.539783962725,313.74287105276557,4.937696993579114,3.3846963849677265,1320.8820144827414,30.46324197878775,342612.3634707334,1.5729392398358362,0.004861767900116451,0.751994874055292,NA,NA,40.23834843261638,127.27999999999895,10437083.333333332,259381.5039603675,82000.96899224873,3.738181714521051,1.1817902131783045,2.5624517162444493,0.8100944767441925,1.3208820144827413,0.3161403868055995,0.24054215258420378,1.0050212384563655,1.4411905465288038e-5,9.879084194977843e-6,NA,NA,0.4208754208754259,1.9918846899224971,2.429098966026588e-5
POR-242,January 2020,Mahana,Low,Porites,0.16237373832223145,8.67840860831438,5.128150541276715,1807.9684395742133,2213.587279268855,23.21016275603157,33.04981256469307,NA,18.18881860998888,1437635.3654177694,NA,NA,NA,0,NA,NA,157.84999999999627,26148888.888888884,NA,165656.56565656955,NA,2.674472222222285,NA,3.8082803030303944,NA,NA,NA,NA,1.614467987804878e-5,2.2989009146341477e-5,NA,0,0.37142857142857305,6.48275252525268,3.913368902439026e-5
POR-242,March 2020,Mahana,Low,Porites,NA,3.6921145038099947,1.4968031772202817,565.3331461796312,697.7162086947139,2.832596068224255,0.8890387204697826,927.9941196645353,42.49055651933661,622836.4331877631,NA,NA,NA,1.317094873821748,NA,39.43098659121796,156.88000000000102,26464666.666666668,671164.2024336479,168693.6936936926,3.052385794479196,0.7672015765765717,0.9580219331466939,0.24079391891891733,0.9279941196645354,0.251344891580939,NA,NA,4.547897196261683e-6,1.4274032042723629e-6,1.4192922626469555,0.35673185987666456,0.2884615384615403,1.007995495495489,5.975300400534046e-6
POR-242,November 2020,Mahana,Low,Porites,0.4030958826208816,4.3295160283589125,0.9268991497177604,152.9018152925039,285.1500584202582,3.0950458274552948,1.080435508872581,1230.4297535338776,18.81272628776319,322421.3708964345,1.335862494157231,0.004144355999352951,0.4017663062078633,0.006175567183440396,NA,23.147738169552763,81.44999999999979,6065625,262039.6410038188,74470.53406998178,2.5154185507674156,0.7148710865561713,0.8780960520253164,0.2495511049723764,1.2304297535338775,0.28419568041194376,0.11455810863269449,0.4959811675037322,9.599381761978362e-6,3.351004636785163e-6,0.005019032712516703,0.0014263874167434883,0.17633674630262247,0.9644221915285477,1.2950386398763525e-5
POR-242,September 2020,Mahana,Low,Porites,0.5333987674444846,6.598411027423157,3.742154402126767,691.8637381475731,850.8936018668736,5.338297810380638,3.8486912468402346,1647.3657714140247,28.315908060817215,848985.3694620614,2.343378187413285,0.00631870565826254,1.0185773487613743,1.6138068858466215,NA,46.64665772589675,186.83999999999656,24039791.666666668,515359.3598908703,128665.1234567925,3.2405054803332978,0.8090277777777927,2.3362700097481635,0.583275462962974,1.6473657714140246,0.24966098119191613,0.1331688596467487,0.8787028720024733,6.2878560719640175e-6,4.533283358320841e-6,0.9796287587433615,0.24457507711168655,0.3618906942393038,1.3923032407407665,1.0821139430284859e-5
POR-245,January 2020,Mahana,Low,Porites,NA,3.1153427930125117,2.9652918786701603,275.35057309983983,349.15704522402206,6.6594064537469215,6.135272258587653,NA,17.494062008919066,1075761.8462109976,NA,NA,NA,0.06726218472604494,NA,NA,54.49999999999999,18819444.444444448,NA,345310.9072375129,NA,2.137615953109073,NA,1.9693730886850156,NA,NA,NA,NA,6.190409594095941e-6,5.703188191881918e-6,NA,0.021590620742253194,0.4876615746180959,4.106989041794089,1.189359778597786e-5
POR-245,March 2020,Mahana,Low,Porites,0.5403979318697792,6.266594100433884,4.427484962263052,488.88042981921643,601.5987099044203,6.631407508798765,1.8619844771424925,3026.0870975154216,21.14067033491581,1873166.7148035918,NA,NA,NA,0.36860688648250556,NA,63.97350973331576,132.48000000000104,39600000,619006.2131197617,298913.04347825854,2.191413298792194,1.0582155797101367,0.6153109336050773,0.2971286231884036,3.0260870975154215,0.4828918307164497,0.2609537466359809,1.6352912091551566,3.540212121212122e-6,9.940303030303035e-7,0.12180974129434392,0.058820928972722855,0.4140127388535022,1.3553442028985403,4.534242424242425e-6
POR-245,November 2020,Mahana,Low,Porites,0.45401226864096045,5.582016342565689,3.663198224808779,273.33192458642526,330.73143459248445,5.474260168752765,1.7008403795797726,2830.5858003470867,16.481499579005753,1072212.3058011634,2.2434036478792168,0.0051263839081858685,0.6950891576428928,0.004481091517452183,NA,46.65229867676017,91.99999999999963,17671666.666666664,378795.1969764311,192083.33333333407,1.9339672261768257,0.9806958333333372,0.6008792877330252,0.3047000000000013,2.8305858003470865,0.5070902030082647,0.23022517347338745,1.2851206807984694,5.105574837310195e-6,1.5862906724511937e-6,0.001583096868818713,8.027729125910294e-4,0.3962264150943426,1.2853958333333386,6.691865509761389e-6
POR-245,September 2020,Mahana,Low,Porites,0.41242220527143736,NA,4.217542868250651,NA,423.96915996657066,6.707100067439998,7.1412947794550625,2022.5276106889853,28.274757062389178,879317.8998900001,1.5836807321520663,0.004076304369284371,0.6361194570709103,1.0333619648382255,NA,57.1864768442055,NA,24862500,434761.8767935907,NA,3.316197035824488,NA,3.530876286540454,NA,2.0225276106889853,NA,NA,0.8341352974227225,7.6276168929110105e-6,8.121402714932127e-6,0.5109260112825876,NA,NA,NA,1.5749019607843138e-5
POR-251,January 2020,Mahana,Low,Porites,NA,4.452036422438145,1.968125857480392,578.7947694128126,712.8470993689489,4.556856090951265,1.0161637401397476,NA,17.313425292640815,1150712.6660976836,NA,NA,NA,0.01958011185713464,NA,NA,77.0799999999987,19922777.77777778,NA,258468.83468835126,NA,1.0235442073170902,NA,0.22824695121951596,NA,NA,NA,NA,3.9600294888597634e-6,8.830733944954125e-7,NA,0.00439801250467121,0.30655391120508635,1.2517911585366062,4.843102883355176e-6
POR-251,March 2020,Mahana,Low,Porites,NA,4.700302079549717,2.21391039978784,755.8439969579936,910.407640616787,6.179364527408046,2.8453006157274334,1217.7472624924105,18.34988444152559,1257387.573212881,NA,NA,NA,2.111202540024393,NA,22.345521545719862,86.24999999999972,23072916.666666664,1032552.1657419596,267512.07729468687,5.07442284432691,1.314673913043483,2.3365280328397917,0.6053442028985528,1.2177472624924106,0.25907851067501375,NA,NA,4.9144469525959385e-6,2.262866817155757e-6,1.7336951640550706,0.4491631610678613,0.3201970443349685,1.9200181159420358,7.177313769751695e-6
POR-251,November 2020,Mahana,Low,Porites,0.36308966359938644,4.40994101083254,1.9266732571598597,273.12247634653664,509.99916877592824,4.953137992381267,1.9283858556106648,1218.389060199678,10.27678145550613,675227.6183657458,2.2044503664738553,0.01011562672688303,0.5812033042272811,0.021625050930671325,NA,12.521118099451593,45.31999999999981,6939166.666666667,554197.046266227,153114.88673139224,4.065317191513122,1.123175566343047,1.582734053188747,0.43728155339806013,1.2183890601996779,0.27628239407439636,0.10031528152290571,0.44238447400107367,7.33550858652576e-6,2.8559048877146634e-6,0.017748887967795165,0.004903705259900697,0.3040540540540554,1.560457119741107,1.0191413474240423e-5
POR-251,September 2020,Mahana,Low,Porites,0.7418692419689656,4.2848941180587925,2.736277493868914,513.6076949626723,649.8324829647719,7.521095331924633,8.725115647897086,1101.0606963328944,28.98554703523662,735495.8653733052,1.6527428616176754,0.020874532382772797,0.3865445796929608,0.9635269647572504,NA,31.914846602207497,124.20000000000186,21318750,667988.484034431,171648.5507246351,6.830772687621852,1.755258152173887,7.92428217350439,2.0362499999999697,1.1010606963328944,0.2569633381820211,0.19063319691091093,0.8168430641503058,1.0225883905013194e-5,1.1862902374670186e-5,0.8750897820313603,0.22486599159975557,0.38971807628522726,3.791508152173857,2.208878627968338e-5
POR-253,January 2020,Mahana,Low,Porites,0.33113532414814084,10.79237816527002,1.7221880050964589,1318.8041913523143,1598.6706767074738,2.957068562583831,0.025545788742260506,NA,27.436028970227845,1015544.1966559716,NA,NA,NA,0.04764241290012006,NA,NA,296.1000000000027,27862500,NA,94098.27760891506,NA,0.2739960106382954,NA,0.0023670212765956543,NA,NA,NA,NA,2.911806864064603e-6,2.5154777927320938e-8,NA,0.004414449917390202,0.1376146788990949,0.27636303191489103,2.936961641991924e-6
POR-253,March 2020,Mahana,Low,Porites,0.548175334711579,4.877204215446899,2.079984150705251,634.836266052255,777.5106271621445,2.990419512119221,0.8501397289072465,1487.3669244963799,22.307862290328416,419184.5453145589,NA,NA,NA,0,NA,33.179976526854546,108.79999999999868,9351111.111111112,281829.9495643916,85947.7124183017,2.010545927079676,0.6131421568627526,0.57157364124868,0.17430882352941376,1.4873669244963799,0.3049630195482992,0.1671732053155427,0.8153378616747348,7.133897338403042e-6,2.0280798479087435e-6,0,0,0.29896907216494395,0.7874509803921664,9.161977186311785e-6
